Id	备注	关卡类型(0、通常关,1、Boss关,2、剧情,3、重要,4、爬塔关,5、Boss挑战关,6、联机)	场景类型1	关卡名字	关卡Icon	地图ID	战斗逻辑配置ID	解锁条件	体力消耗(包含进入和通关)	出场怪物信息{{G,D,P,L}}	关联growintensity怪物强度模板	推荐战力	玩家经验值	角色经验值	队伍规则	首次达成星级奖励	首通掉落ID	固定掉落ID	随机掉落ID	UI展示物品{{G,D,P,L,N}}	UI展示随机物品{{G,D,P,L,N}}	UI展示首通物品{{G,D,P,L,N}}	Boss概念图	关卡概念图	任务资源	词缀ID-Skill（table）	词缀ID-Modifire（table）	不添加效果的怪物类型（table 0普通怪 1精英怪 2BOSS）	激活的subtask（string）	支线任务ID	怪物等级	荣誉积分（每个task）	显示积分	词缀图标	词缀品质	任务图标	说明图	荣誉结算分	通关加成积分	关卡词缀(禁域协议)
9213	DLC3.2激浪联航一期困难关卡3	6	9213	ui.TxtOnlineLevel3	1804056	9213	10			{{1,2,1,1}}	27		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9213							100	300							
9214	DLC3.2激浪联航一期困难关卡4	6	9214	ui.TxtOnlineLevel3	1804056	9214	10			{{1,2,1,1}}	27		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9214							100	300							
9221	DLC3.2激浪联航一期挑战关卡1	6	9221	ui.TxtOnlineLevel3	1804056	9221	10			{{1,2,1,1}}	28		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9221							120	360							
9222	DLC3.2激浪联航一期挑战关卡2	6	9222	ui.TxtOnlineLevel3	1804056	9222	10			{{1,2,1,1}}	28		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9222							120	360							
9223	DLC3.2激浪联航一期挑战关卡3	6	9223	ui.TxtOnlineLevel3	1804056	9223	10			{{1,2,1,1}}	28		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9223							120	360							
9224	DLC3.2激浪联航一期挑战关卡4	6	9224	ui.TxtOnlineLevel3	1804056	9224	10			{{1,2,1,1}}	28		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9224							120	360							
																																								
9626	3.2海姆向前冲-优化作战	6	9626	ui.TxtOnlineLevel3	1804056	9626	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9627	3.2海姆向前冲-冲关啦	6	9627	ui.TxtOnlineLevel3	1804056	9627	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9628	3.2海姆向前冲-冲关啦	6	9628	ui.TxtOnlineLevel3	1804056	9628	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9629	3.2海姆向前冲-冲关啦	6	9629	ui.TxtOnlineLevel3	1804056	9629	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9630	3.2海姆向前冲-冲关啦	6	9630	ui.TxtOnlineLevel3	1804056	9630	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9631	3.2海姆向前冲-冲关啦	6	9631	ui.TxtOnlineLevel3	1804056	9631	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9632	3.2海姆向前冲-优化作战	6	9632	ui.TxtOnlineLevel3	1804056	9632	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9633	3.5海姆向前冲-PVE	6	9633	ui.TxtOnlineLevel3	1804056	9633	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9634	3.5海姆向前冲-PVP新地图	6	9634	ui.TxtOnlineLevel3	1804056	9634	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
																																								
9875	3.2绘梦沙盘-联机关卡	6	9875	ui.TxtDLC32.BtnRmol		8842	30001						0	0																										
																																								
60200	DLC3.5进击行动一期	6	60200	ui.TxtOnlineLevel3	1804056	60200	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_1/Multi_AssaultOps_60200							100	300							{9}
60201	DLC3.5进击行动一期	6	60201	ui.TxtOnlineLevel3	1804056	60201	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_1/Multi_AssaultOps_60201							100	300							{9}
60202	DLC3.5进击行动一期	6	60202	ui.TxtOnlineLevel3	1804056	60202	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_1/Multi_AssaultOps_60202							100	300							{9}
60203	DLC3.5进击行动一期	6	60203	ui.TxtOnlineLevel3	1804056	60203	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_1/Multi_AssaultOps_60203							100	300							{9}
60204	DLC3.5进击行动一期	6	60204	ui.TxtOnlineLevel3	1804056	60204	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_1/Multi_AssaultOps_60204							100	300							{9}
60205	DLC3.5进击行动一期	6	60205	ui.TxtOnlineLevel3	1804056	60205	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_1/Multi_AssaultOps_60205							100	300							{9}
60206	DLC3.5进击行动一期	6	60206	ui.TxtOnlineLevel3	1804056	60206	10			{{1,2,1,1}}	30		0	0		1									MultiTask/RandomTest/AssaultOps_1/Multi_AssaultOps_60206							100	300							{9}
60207	DLC3.5进击行动一期	6	60207	ui.TxtOnlineLevel3	1804056	60207	10			{{1,2,1,1}}	30		0	0		1									MultiTask/RandomTest/AssaultOps_1/Multi_AssaultOps_60207							100	300							{9}
																																								
9200	DLC36激浪联航二期教学关卡1	6	9200	ui.TxtOnlineLevel3	1804056	9200	10			{{1,2,1,1}}	26		0	0		1									MultiTask/RandomTest/OnlineSea_02/Multi_OnlineSea_9200							80	240							
9231	DLC36激浪联航二期简单关卡1	6	9231	ui.TxtOnlineLevel3	1804056	9231	10			{{1,2,1,1}}	26		0	0		1									MultiTask/RandomTest/OnlineSea_02/Multi_OnlineSea_9231							80	240							
9232	DLC36激浪联航二期简单关卡2	6	9232	ui.TxtOnlineLevel3	1804056	9232	10			{{1,2,1,1}}	26		0	0		1									MultiTask/RandomTest/OnlineSea_02/Multi_OnlineSea_9232							80	240							
9233	DLC36激浪联航二期简单关卡3	6	9233	ui.TxtOnlineLevel3	1804056	9233	10			{{1,2,1,1}}	26		0	0		1									MultiTask/RandomTest/OnlineSea_02/Multi_OnlineSea_9233							80	240							
9241	DLC36激浪联航二期困难关卡1	6	9241	ui.TxtOnlineLevel3	1804056	9241	10			{{1,2,1,1}}	27		0	0		1									MultiTask/RandomTest/OnlineSea_02/Multi_OnlineSea_9241							100	300							
9242	DLC36激浪联航二期困难关卡2	6	9242	ui.TxtOnlineLevel3	1804056	9242	10			{{1,2,1,1}}	27		0	0		1									MultiTask/RandomTest/OnlineSea_02/Multi_OnlineSea_9242							100	300							
9243	DLC36激浪联航二期困难关卡3	6	9243	ui.TxtOnlineLevel3	1804056	9243	10			{{1,2,1,1}}	27		0	0		1									MultiTask/RandomTest/OnlineSea_02/Multi_OnlineSea_9243							100	300							
9251	DLC36激浪联航二期远航关卡1	6	9251	ui.TxtOnlineLevel3	1804056	9251	10			{{1,2,1,1}}	28		0	0		1									MultiTask/RandomTest/OnlineSea_02/Multi_OnlineSea_9251							120	360							
																																								
9637	3.6海姆向前冲捉迷藏	6	9637	ui.TxtOnlineLevel3	1804056	9637	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9638	3.6海姆向前冲捉迷藏	6	9638	ui.TxtOnlineLevel3	1804056	9638	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
9639	3.6海姆向前冲捉迷藏	6	9639	ui.TxtOnlineLevel3	1804056	9639	10			{{1,2,1,1}}	9	12345	0	0		1		6007		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}																			
																																								
60210	DLC3.7进击行动二期普通	6	60210	ui.TxtOnlineLevel3	1804056	60210	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_2/Multi_AssaultOps_60210							100	300							{9}
60211	DLC3.7进击行动二期普通	6	60211	ui.TxtOnlineLevel3	1804056	60211	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_2/Multi_AssaultOps_60211							100	300							{9}
60212	DLC3.7进击行动二期困难	6	60212	ui.TxtOnlineLevel3	1804056	60212	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_2/Multi_AssaultOps_60212							100	300							{9}
60213	DLC3.7进击行动二期困难	6	60213	ui.TxtOnlineLevel3	1804056	60213	10			{{1,2,1,1}}	29		0	0		1									MultiTask/RandomTest/AssaultOps_2/Multi_AssaultOps_60213							100	300							{9}
