字符串索引	中文简体	1=临时文案  0和不填都=正式文案	//备注
Slate_08_03_des	组成【没有灵魂的巨人】石板的碎片其三。\n游客中心后面的岔路口？一条是通往山洞，那么另一条就是……	0	
Slate_09_01	影之碎片其一	0	
Slate_09_01_use	石板碎片	0	
Slate_09_01_des	组成【投影出永恒残缺的彼岸】石板的碎片其一。\n酒店周围的栈桥修得还真是好看~一定花费了很多精力吧。	0	
Slate_09_02	影之碎片其二	0	
Slate_09_02_use	石板碎片	0	
Slate_09_02_des	组成【投影出永恒残缺的彼岸】石板的碎片其二。\n分析员，你有留意过酒店后面的那些小房子吗？	0	
Slate_09_03	影之碎片其三	0	
Slate_09_03_use	石板碎片	0	
Slate_09_03_des	组成【投影出永恒残缺的彼岸】石板的碎片其三。\n集市前也有码头呢~好想搭更大一些的游轮出海啊~	0	
Slate_10_01	遗言其一	0	
Slate_10_01_use	石板碎片	0	
Slate_10_01_des	在？？？散落的碎片	0	
Slate_11_01	遗言其二	0	
Slate_11_01_use	石板碎片	0	
Slate_11_01_des	在？？？散落的碎片	0	
Slate_12_01	遗言其三	0	
Slate_12_01_use	石板碎片	0	
Slate_12_01_des	在？？？散落的碎片	0	
			
dlc3coin1	翠星宝螺	0	
dlc3coin1_use	海风集市兑换货币	0	
dlc3coin1_des	雅卢岛上的美丽生物，它们死后留下的壳可以换取一些纪念品	0	
dlc3coin2	炎阳珍珠	0	
dlc3coin2_use	珠贝商店兑换货币	0	
dlc3coin2_des	用于乱战宝礁中，兑换珠贝商店中商品所需要的货币之一。貌似是芙提雅喜欢的类型	0	
dlc3coin3	雪风珍珠	0	
dlc3coin3_use	珠贝商店兑换货币	0	
dlc3coin3_des	用于乱战宝礁中，兑换珠贝商店中商品所需要的货币之一。貌似是里芙喜欢的类型	0	
dlc3coin4	鸣雷珍珠	0	
dlc3coin4_use	珠贝商店兑换货币	0	
dlc3coin4_des	用于乱战宝礁中，兑换珠贝商店中商品所需要的货币之一。貌似是芬妮喜欢的类型	0	
dlc3coin5	辉月珍珠	0	
dlc3coin5_use	珠贝商店兑换货币	0	
dlc3coin5_des	用于乱战宝礁中，兑换珠贝商店中商品所需要的货币之一。貌似是安卡希雅喜欢的类型	0	
dlc3coin6	凛冬珍珠	0	
dlc3coin6_use	珠贝商店兑换货币	0	
dlc3coin6_des	用于乱战宝礁中，兑换珠贝商店中商品所需要的货币之一。貌似是肴喜欢的类型	0	
dlc3coin7	碧月星壳	0	
dlc3coin7_use	海风集市兑换货币	0	
dlc3coin7_des	雅卢岛上的珍稀生物，它们死后风干的躯壳可以换取一些纪念品	0	
dlc3TowerTicket	乱战入场劵	0	
dlc3TowerTicket_use	乱战宝礁挑战道具	0	
dlc3TowerTicket_des	用于进入乱战宝礁关卡，乱战宝礁活动中的唯一指定门票，凭借此票可以进入活动内任意关卡进行挑战。每天自动获得4张，最多可累计8张	0	
dlc3TowerLottery	翠星助力劵	0	
dlc3TowerLottery_use	抽奖券	0	
dlc3TowerLottery_des	用于在蛤蜊沙滩活动中换取助力机会，由神秘组织印刷的时尚兑换券，将其交给名为透墨索斯的机器人貌似会有好事发生。每天自动获得1张抽奖券，直到解锁全部助力效果	0	
dlc3RichMan	翠星应援棒	0	
dlc3RichMan_use	捞金派对的奖励代币	0	
dlc3RichMan_des	能够发出耀眼光芒的星形应援棒，就用它来为你中意的角色应援吧	0	
dlc3RichManFomer	珠光宝匣	0	DLC3.0捞金派对复刻代币
dlc3RichManFomer_use	捞金派对-追忆的奖励代币	0	DLC3.0捞金派对复刻代币
dlc3RichManFomer_des	为派对之星准备的珍贵纪念品，晶莹的贝壳中包裹着闪闪发光的珍珠。	0	DLC3.0捞金派对复刻代币
			
skinTicket	萤星卡券	0	
skinTicket_use	甄选好物兑换券	0	
skinTicket_des	用于 甄选好物 兑换物品，由公司资源部发放的全息卡券，可以挑选需要的日常用品	0	
			
emojicover01	芙提雅表情包第一弹		
emojicover01_use	表情包		
emojicover01_des	内含4个芙提雅表情，获得后可在聊天系统进行使用		
emojicover05	纪念表情包·呐喊		
emojicover05_use	表情包		
emojicover05_des	内含4个呐喊表情，获得后可在聊天系统进行使用		
emojicover02	芬妮表情包第一弹		
emojicover02_use	表情包		
emojicover02_des	内含4个芬妮表情，获得后可在聊天系统进行使用		
emojicover04	苔丝表情包第一弹		
emojicover04_use	表情包		
emojicover04_des	内含4个苔丝表情，获得后可在聊天系统进行使用		
emojicover06	里芙表情包第一弹		
emojicover06_use	表情包		
emojicover06_des	内含4个里芙表情，获得后可在聊天系统进行使用		
emojicover07	伊切尔表情包第一弹		
emojicover07_use	表情包		
emojicover07_des	内含4个伊切尔表情，获得后可在聊天系统进行使用		
emojicover08	猫汐尔表情包第一弹		
emojicover08_use	表情包		
emojicover08_des	内含4个猫汐尔表情，获得后可在聊天系统进行使用		
emojicover09	薇蒂雅表情包第一弹		
emojicover09_use	表情包		
emojicover09_des	内含4个薇蒂雅表情，获得后可在聊天系统进行使用		
emojicover10	辰星表情包第一弹		
emojicover10_use	表情包		
emojicover10_des	内含4个辰星表情，获得后可在聊天系统进行使用		
emojicover11	恩雅表情包第一弹		
emojicover11_use	表情包		
emojicover11_des	内含4个恩雅表情，获得后可在聊天系统进行使用		
emojicover12	安卡希雅表情包第一弹		
emojicover12_use	表情包		
emojicover12_des	内含4个安卡希雅表情，获得后可在聊天系统进行使用		
emojicover13	凯茜娅表情包第一弹		
emojicover13_use	表情包		
emojicover13_des	内含4个凯茜娅表情，获得后可在聊天系统进行使用		
			
			
playersuit1	分析员·墨镜		
playersuit1_use	分析员形象		
playersuit1_des	用于更换基地中的分析员形象，可在基地小吉处进行预览与更换		
playersuit2	分析员·正装		
playersuit2_use	分析员形象		
playersuit2_des	用于更换基地中的分析员形象，可在基地小吉处进行预览与更换		
playersuit3	分析员·白色正装	0	DLC3.0宿舍
playersuit3_use	分析员形象	0	DLC3.0宿舍
playersuit3_des	用于更换基地中的分析员形象，可在基地小吉处进行预览与更换	0	DLC3.0宿舍
playersuit4	分析员·假日衬衫	0	DLC3.2宿舍
playersuit4_use	分析员形象	0	DLC3.2宿舍
playersuit4_des	用于更换基地中的分析员形象，可在基地小吉处进行预览与更换	0	DLC3.2宿舍
MassageMaxStrength	神经调理体力提升（占位道具无需翻译）	1000	
			
2024box1	怦然庆喜扭蛋机		
2024box1_des	打开后可获得80数据金，30奥普奖券，8888通用银；每当有值得庆祝之事，世界树的员工们总能收到的神秘道具，用它来开启新一天的幸运吧！		
			
2024cho01	里芙的巧克力		
2024cho01_des	里芙制作的牛奶巧克力，是她喜欢的味道，她总想把最好的送给你。		
2024cho02	芬妮的巧克力		
2024cho02_des	芬妮制作的橙片巧克力，甜香不腻，饱含着来自偶像的爱和元气。		
2024cho03	安卡希雅的巧克力		
2024cho03_des	安卡希雅制作的薄荷巧克力，清香与甜味混合，保持清醒，然后继续陪她打游戏。		
2024cho04	芙提雅的巧克力		
2024cho04_des	芙提雅制作的草莓白巧克力，可爱的小小粉色，热量较高，吃完记得锻炼身体。		
2024cho05	琴诺的巧克力		
2024cho05_des	琴诺制作的牛奶巧克力，数量不多，似乎是她仔细挑选出来的成功作，味道很好。		
2024cho06	妮塔的巧克力		
2024cho06_des	妮塔制作的金币巧克力，装满了整个盒子，一份未经雕琢但沉甸甸的心意。		
2024cho07	晴的巧克力		
2024cho07_des	晴制作的黑巧克力，甜度适中，在你教她做甜点以后，她牢牢记住了你喜欢的味道。		
2024cho08	茉莉安的巧克力		
2024cho08_des	茉莉安制作的松露巧克力，显然用了昂贵的原材料，入口即化，需要呵护。		
2024cho09	肴的巧克力		
2024cho09_des	肴制作的榛子巧克力，她摸鱼时青睐的小零食，多来一些，补充能量。		
2024cho10	恩雅的巧克力		
2024cho10_des	恩雅制作的流心巧克力，从绵复的口感中可以品尝到的温柔与心意。		
2024cho11	辰星的巧克力		
2024cho11_des	辰星制作的白巧克力，她试了几十种配方后，选出的最满意的味道。		
2024cho12	猫汐尔的巧克力		
2024cho12_des	猫汐尔制作的巧克力，是你从来没吃过的味道，不过意外地合你口味。		
2024cho13	瑟瑞斯的巧克力		
2024cho13_des	瑟瑞斯制作的黑巧克力，令人难忘的苦味后是特别的香气，她想让你记住她。		
2024cho14	苔丝的巧克力		
2024cho14_des	苔丝制作的苹果味巧克力，能让人不自觉露出微笑的味道，在学校时她就给你送过。		
2024cho15	凯茜娅的巧克力		
2024cho15_des	凯茜娅制作的酒心巧克力，是你熟悉的香气，她的身上也总带着这股味道。		
			
			
			
			
bundlebox1	饴刃组合		
bundlebox1_use	组合包		
bundlebox1_des	饴刃组合		
bundlebox2	愈心组合		
bundlebox2_use	组合包		
bundlebox2_des	愈心组合		
bundlebox3	凝爱组合		
bundlebox3_use	组合包		
bundlebox3_des	凝爱组合		
bundlebox4	盛恋组合		
bundlebox4_use	组合包		
bundlebox4_des	盛恋组合		
			
bundlebox1001	情羽自选组合		
bundlebox1001_use	组合包		
bundlebox1001_des	情羽自选组合		
bundlebox1002	墨鳞自选组合		
bundlebox1002_use	组合包		
bundlebox1002_des	墨鳞自选组合		
			
bundlebox1003	暮汐组合		
bundlebox1003_use	组合包		
bundlebox1003_des	暮汐组合		
bundlebox1004	潮月组合		
bundlebox1004_use	组合包		
bundlebox1004_des	潮月组合		
			
bundlebox1005	绒击组合	0	
bundlebox1005_use	组合包	0	
bundlebox1005_des	绒击组合	0	
bundlebox1006	绵澜组合	0	
bundlebox1006_use	组合包	0	
bundlebox1006_des	绵澜组合	0	
			
bundlebox1007	绒猎组合	0	
bundlebox1007_use	组合包	0	
bundlebox1007_des	绒猎组合	0	
bundlebox1008	棋墨组合	0	
bundlebox1008_use	组合包	0	
bundlebox1008_des	棋墨组合	0	
			
bundlebox1009	诉情组合	0	2.5供应站捆绑包
bundlebox1009_use	组合包	0	2.5供应站捆绑包
bundlebox1009_des	诉情组合	0	2.5供应站捆绑包
bundlebox1010	宵念组合	0	2.5供应站捆绑包
bundlebox1010_use	组合包	0	2.5供应站捆绑包
bundlebox1010_des	宵念组合	0	2.5供应站捆绑包
bundlebox1011	瑞春组合	0	2.5供应站捆绑包
bundlebox1011_use	组合包	0	2.5供应站捆绑包
bundlebox1011_des	瑞春组合	0	2.5供应站捆绑包
bundlebox1012	馨缘组合	0	2.6供应站捆绑包
bundlebox1012_use	组合包	0	2.6供应站捆绑包
bundlebox1012_des	馨缘组合	0	2.6供应站捆绑包
bundlebox1013	风祈组合	0	2.6供应站捆绑包
bundlebox1013_use	组合包	0	2.6供应站捆绑包
bundlebox1013_des	风祈组合	0	2.6供应站捆绑包
bundlebox1014	焰舞组合	0	2.6供应站捆绑包
bundlebox1014_use	组合包	0	2.6供应站捆绑包
bundlebox1014_des	焰舞组合	0	2.6供应站捆绑包
bundlebox1015	谜甜组合	0	2.6供应站捆绑包
bundlebox1015_use	组合包	0	2.6供应站捆绑包
bundlebox1015_des	谜甜组合	0	2.6供应站捆绑包
bundlebox1016	林语组合	0	2.7供应站捆绑包
bundlebox1016_use	组合包	0	2.7供应站捆绑包
bundlebox1016_des	林语组合	0	2.7供应站捆绑包
bundlebox1017	粉愈组合	0	2.7供应站捆绑包
bundlebox1017_use	组合包	0	2.7供应站捆绑包
bundlebox1017_des	粉愈组合	0	2.7供应站捆绑包
bundlebox1018	云绮组合	0	2.7供应站捆绑包
bundlebox1018_use	组合包	0	2.7供应站捆绑包
bundlebox1018_des	云绮组合	0	2.7供应站捆绑包
bundlebox1019	曦律自选组合	0	2.7供应站捆绑包
bundlebox1019_use	组合包	0	2.7供应站捆绑包
bundlebox1019_des	曦律自选组合	0	2.7供应站捆绑包
bundlebox1020	恋翼组合	0	2.8供应站捆绑包
bundlebox1020_use	组合包	0	2.8供应站捆绑包
bundlebox1020_des	恋翼组合	0	2.8供应站捆绑包
bundlebox1021	炫凉组合	0	2.8供应站捆绑包
bundlebox1021_use	组合包	0	2.8供应站捆绑包
bundlebox1021_des	炫凉组合	0	2.8供应站捆绑包
bundlebox1022	花弦组合	0	2.8供应站捆绑包
bundlebox1022_use	组合包	0	2.8供应站捆绑包
bundlebox1022_des	花弦组合	0	2.8供应站捆绑包
bundlebox1023	情颂组合	0	3.0供应站捆绑包
bundlebox1023_use	组合包	0	3.0供应站捆绑包
bundlebox1023_des	情颂组合	0	3.0供应站捆绑包
bundlebox1024	昭恋组合	0	3.0供应站捆绑包
bundlebox1024_use	组合包	0	3.0供应站捆绑包
bundlebox1024_des	昭恋组合	0	3.0供应站捆绑包
bundlebox1025	秘喃组合	0	3.0供应站捆绑包
bundlebox1025_use	组合包	0	3.0供应站捆绑包
bundlebox1025_des	秘喃组合	0	3.0供应站捆绑包
bundlebox1026	娇畅组合	0	3.0供应站捆绑包
bundlebox1026_use	组合包	0	3.0供应站捆绑包
bundlebox1026_des	娇畅组合	0	3.0供应站捆绑包
bundlebox1027	信祈组合	0	3.1供应站捆绑包
bundlebox1027_use	组合包	0	3.1供应站捆绑包
bundlebox1027_des	信祈组合	0	3.1供应站捆绑包
bundlebox1028	曼夜组合	0	3.1供应站捆绑包
bundlebox1028_use	组合包	0	3.1供应站捆绑包
bundlebox1028_des	曼夜组合	0	3.1供应站捆绑包
bundlebox1029	曙勋组合	0	3.1供应站捆绑包
bundlebox1029_use	组合包	0	3.1供应站捆绑包
bundlebox1029_des	曙勋组合	0	3.1供应站捆绑包
bundlebox1030	律令组合	0	3.1供应站捆绑包
bundlebox1030_use	组合包	0	3.1供应站捆绑包
bundlebox1030_des	律令组合	0	3.1供应站捆绑包
bundlebox1031	清晖组合	0	3.2供应站捆绑包
bundlebox1031_use	组合包	0	3.2供应站捆绑包
bundlebox1031_des	清晖组合	0	3.2供应站捆绑包
bundlebox1032	漾波组合	0	3.2供应站捆绑包
bundlebox1032_use	组合包	0	3.2供应站捆绑包
bundlebox1032_des	漾波组合	0	3.2供应站捆绑包
bundlebox1033	浪渊组合	0	3.2供应站捆绑包
bundlebox1033_use	组合包	0	3.2供应站捆绑包
bundlebox1033_des	浪渊组合	0	3.2供应站捆绑包
bundlebox1034	晶梦组合	0	3.2供应站捆绑包
bundlebox1034_use	组合包	0	3.2供应站捆绑包
bundlebox1034_des	晶梦组合	0	3.2供应站捆绑包
bundlebox1035	恋泳组合	0	3.3供应站捆绑包
bundlebox1035_use	组合包	0	3.3供应站捆绑包
bundlebox1035_des	恋泳组合	0	3.3供应站捆绑包
bundlebox1036	魅焰组合	0	3.3供应站捆绑包
bundlebox1036_use	组合包	0	3.3供应站捆绑包
bundlebox1036_des	魅焰组合	0	3.3供应站捆绑包
bundlebox1037	祈乐组合	0	3.3供应站捆绑包
bundlebox1037_use	组合包	0	3.3供应站捆绑包
bundlebox1037_des	祈乐组合	0	3.3供应站捆绑包
bundlebox1038	霜愿组合	0	3.3供应站捆绑包
bundlebox1038_use	组合包	0	3.3供应站捆绑包
bundlebox1038_des	霜愿组合	0	3.3供应站捆绑包
bundlebox1039	灵悦组合	0	3.4供应站捆绑包
bundlebox1039_use	组合包	0	3.4供应站捆绑包
bundlebox1039_des	灵悦组合	0	3.4供应站捆绑包
bundlebox1040	祈言组合	0	3.4供应站捆绑包
bundlebox1040_use	组合包	0	3.4供应站捆绑包
bundlebox1040_des	祈言组合	0	3.4供应站捆绑包
bundlebox1041	颂愿组合	0	3.4供应站捆绑包
bundlebox1041_use	组合包	0	3.4供应站捆绑包
bundlebox1041_des	颂愿组合	0	3.4供应站捆绑包
bundlebox1042	缘音组合	0	3.5供应站捆绑包
bundlebox1042_use	组合包	0	3.5供应站捆绑包
bundlebox1042_des	缘音组合	0	3.5供应站捆绑包
bundlebox1043	恋羽组合	0	3.5供应站捆绑包
bundlebox1043_use	组合包	0	3.5供应站捆绑包
bundlebox1043_des	恋羽组合	0	3.5供应站捆绑包
bundlebox1044	倾心组合	0	3.5供应站捆绑包
bundlebox1044_use	组合包	0	3.5供应站捆绑包
bundlebox1044_des	倾心组合	0	3.5供应站捆绑包
bundlebox1045	祥意组合	0	3.5供应站捆绑包
bundlebox1045_use	组合包	0	3.5供应站捆绑包
bundlebox1045_des	祥意组合	0	3.5供应站捆绑包
bundlebox1046	珠华组合	0	3.6供应站捆绑包
bundlebox1046_use	组合包	0	3.6供应站捆绑包
bundlebox1046_des	珠华组合	0	3.6供应站捆绑包
bundlebox1047	明君组合	0	3.6供应站捆绑包
bundlebox1047_use	组合包	0	3.6供应站捆绑包
bundlebox1047_des	明君组合	0	3.6供应站捆绑包
bundlebox1048	云遥组合	0	3.6供应站捆绑包
bundlebox1048_use	组合包	0	3.6供应站捆绑包
bundlebox1048_des	云遥组合	0	3.6供应站捆绑包
			
vircapture.token1	再来一次	0	
vircapture.token1_use	新星开拓刷新道具	0	
vircapture.token1_des	安卡希雅给的特殊道具，使用后杂鱼星或高手星的可劝降目标将全部刷新！测试期间，每天登录游戏会自动获得200个再来一次，请合理安排使用。	0	
vircapture.token2	好伙伴券	0	
vircapture.token2_use	快捷劝降道具	0	
vircapture.token2_des	安卡希雅定制的特殊道具，可以在快捷劝降中消耗好伙伴券来快速随机劝降伙伴，这样就可以省下更多时间钓鱼了！	0	
vircapture_exp	开拓经验	0	
vircapture_exp_use	新星开拓等级经验道具	0	
vircapture_exp_des	用于提升开拓等级，成为新星开拓大佬的捷径之一！	0	
vircapture.bait1	万能鱼饵	0	
vircapture.bait1_use	鱼饵	0	
vircapture.bait1_des	在伙伴岛某些水域，消耗本道具进行钓鱼；芙提雅小老师提供的配方，所有鱼都拒绝不了的美味，暂无实践数据	0	
vircapture.bait2	高级鱼饵	0	
vircapture.bait2_use	高级鱼饵	0	
vircapture.bait2_des	很多鱼都喜欢的鱼饵。	0	
vircapture.normalbait1	普通鱼饵	0	
vircapture.normalbait1_use	鱼饵	0	
vircapture.normalbait1_des	在新星开拓中使用的鱼饵道具，由一种草药合成，使用后只能钓到普通品质的常驻鱼类。	0	
vircapture.normalbait2	豪华鱼饵	0	
vircapture.normalbait2_use	鱼饵	0	
vircapture.normalbait2_des	在新星开拓中使用的鱼饵道具，由一种草药合成，使用后将会钓到稀有品质的常驻鱼类。	0	
vircapture.normalbait3	至尊鱼饵	0	
vircapture.normalbait3_use	鱼饵	0	
vircapture.normalbait3_des	在新星开拓中使用的鱼饵道具，由一种草药合成，使用后将会钓到珍奇品质的常驻鱼类。	0	
vircapture.matchbait1	重量级鱼类虫饵	0	
vircapture.matchbait1_use	鱼饵	0	
vircapture.matchbait1_des	在新星开拓钓鱼大赛活动中使用的鱼饵道具，由两种草药合成，使用后将钓到白天活动的鱼。	0	
vircapture.matchbait2	巨型鱼类虫饵	0	
vircapture.matchbait2_use	鱼饵	0	
vircapture.matchbait2_des	在新星开拓钓鱼大赛活动中使用的鱼饵道具，由两种草药合成，使用后将钓到白天活动的鱼。	0	
vircapture.matchbait3	重量级鱼类夜钓虫饵	0	
vircapture.matchbait3_use	鱼饵	0	
vircapture.matchbait3_des	在新星开拓钓鱼大赛活动中使用的鱼饵道具，由两种草药合成，使用后将钓到夜晚活动的鱼。	0	
vircapture.matchbait4	巨型鱼类夜钓虫饵	0	
vircapture.matchbait4_use	鱼饵	0	
vircapture.matchbait4_des	在新星开拓钓鱼大赛活动中使用的鱼饵道具，由两种草药合成，使用后将钓到夜晚活动的鱼。	0	
			
vircapture.skillexp1	临时技能证书I	1	
vircapture.skillexp1_use	伙伴技能提升道具	1	
vircapture.skillexp1_des	用于强化伙伴战斗技能，著名游戏制作人安卡希雅说过，有门手艺总归是好事。\n据不可靠消息透露，解雇伙伴也能获得证书？	1	
vircapture.skillexp2	初级技能证书	0	
vircapture.skillexp2_use	伙伴技能提升道具	0	
vircapture.skillexp2_des	用于强化伙伴战斗技能，著名游戏制作人安卡希雅说过，有门手艺总归是好事。\n据不可靠消息透露，解雇伙伴也能获得证书？	0	
vircapture.skillexp3	中级技能证书	0	
vircapture.skillexp3_use	伙伴技能提升道具	0	
vircapture.skillexp3_des	用于强化伙伴战斗技能，著名游戏制作人安卡希雅说过，有门手艺总归是好事。\n据不可靠消息透露，解雇伙伴也能获得证书？	0	
vircapture.skillexp4	高级技能证书	0	
vircapture.skillexp4_use	伙伴技能提升道具	0	
vircapture.skillexp4_des	用于强化伙伴战斗技能，专业人士可以轻易获得他人信赖，特别是战斗方面。\n据不可靠消息透露，解雇伙伴也能获得证书？	0	
vircapture.skillexp5	特级技能证书	0	
vircapture.skillexp5_use	伙伴技能提升道具	0	
vircapture.skillexp5_des	用于强化伙伴战斗技能，“特级”只是证书的极限，不是技能的极限，匠人和手艺人的区别就是这么来的。\n据不可靠消息透露，解雇伙伴也能获得证书？	0	
vircapture.newstarcoin1	蓝图币	0	新星开拓3.0道具
vircapture.newstarcoin1_use	用于在新星开拓-蓝图岛中进行经营	0	新星开拓3.0道具
vircapture.newstarcoin1_des	没它不行，寸步难行	0	新星开拓3.0道具
vircapture.newstarunlockbuild	建筑用地	0	新星开拓3.0道具
vircapture.newstarunlockbuild_use	用于在新星开拓-蓝图岛中解锁建筑用地	0	新星开拓3.0道具
vircapture.newstarunlockbuild_des	细致规划，遂得宝地	0	新星开拓3.0道具
vircapture.newstarunlockbuff	增益效果	0	新星开拓3.0道具
vircapture.newstarunlockbuff_use	用于在新星开拓-蓝图岛中解锁增益效果	0	新星开拓3.0道具
vircapture.newstarunlockbuff_des	合理使用，加速发展	0	新星开拓3.0道具
			
donoduel_cash1	毛球币	0	3.5多诺巅峰对决
donoduel_cash1_use	用于在 多诺-巅峰对决 中购买道具	0	3.5多诺巅峰对决
donoduel_cash1_des	外形可爱的硬币，非常适合收集留作纪念。当然，它更重要的作用是用来兑换各种资源	0	3.5多诺巅峰对决
			
forbidzone.weaponexp1	智械通用组件	0	
forbidzone.weaponexp1_use	智械支援道具	0	
forbidzone.weaponexp1_des	用于提升智械等级的普通材料，是禁区协议行动的常备资源	0	
forbidzone.weaponexp2	智械改进组件	0	
forbidzone.weaponexp2_use	智械支援道具	0	
forbidzone.weaponexp2_des	用于提升智械等级的稀有材料，能快速提升智械等级，在禁区协议行动中有着非常重要的作用	0	
forbidzone.BPexp	禁区记录	0	
forbidzone.BPexp_use	禁区协议经验	0	
forbidzone.BPexp_des	用于提升协议等级所需经验	0	
			
randomrolebox01	随机天启者提取物箱		
randomrolebox01_use	共鸣随机箱		
randomrolebox01_des	打开后可随机获得以下提取物中的其中一种，所有物品获得概率一致：提取物·里芙-狂猎*60，提取物·芙提雅-缄默*60，提取物·茉莉安-雨燕*60，提取物·芬妮-咎冠*60，提取物·肴-冬至*60		
			
randomweaponbox01	随机武器箱		
randomweaponbox01_use	共鸣随机箱		
randomweaponbox01_des	打开后可随机获得以下武器中的其中一种，所有物品获得概率一致：星尘回忆、百战老兵、奥林匹斯、虎鲸号角、太空骑手、太阳酬金、小粮食、星辰大海、审判前夜、熔岩骨骼		
			
scene11001	尘白之间	0	
scene11001_des	此刻，从这里踏入禁区。	0	
			
scene11002	世界树营地	0	
scene11002_des	与你看遍四季风光，有分析员的地方便是家。	0	



			


scene11004	新场景占位	1	
scene11004_des	新场景描述占位	1	
mainUI01	初始布局	0	
mainUI01_des	经典主界面布局	0	

mainUI02	简约布局	0	
mainUI02_des	简洁主界面布局	0	
scene21001	互动情景·轻愈	0	
scene21001_des	她慢慢靠近，轻轻耳语，接下来的时间都属于彼此。	0	
			
scene21002	互动情景·爱凝恒约	0	
scene21002_des	她第一次的盛装，唯一且永恒的誓言，眼里全是长久积累的默契和无可替代的爱意。	0	
			
scene21003	互动情景·恋绽恒约	0	
scene21003_des	她一遍又一遍地要求夸奖和表达爱意，丝毫不掩饰积压已久的情感，她爱得坦荡，恋得热烈。	0	
			
scene21004	互动情景·绚洋	0	
scene21004_des	夕阳入海的美景也不及眼前的她动人，她说等夜深后有礼物相赠，会是什么呢？	0	
			
scene21005	互动情景·婪夜	0	
scene21005_des	夜幕已至，她递过来刚倒满的玻璃杯，凑上来，问要不要继续……	0	
			
scene21006	互动情景·红妆恒约	0	
scene21006_des	她抚琴示爱，提笔书情，一如平日里的优雅动人，可当夜色渐深，她竟……	0	
			
scene21007	互动情景·暖夜恒约	0	
scene21007_des	传统的仪式有些漫长，但经过谨慎的预习，今天她的表现堪称完美。	0	
			
scene21008	互动情景·秘林	0	
scene21008_des	她从树上跃下，兴奋地诉说着她的发现，迫不及待地走上来牵手，说要去个好地方……	0	
			
scene21009	互动情景·星澜恒约	0	
scene21009_des	只有彼此相爱的二人与潮声的此刻，她以自身为乐器，发起演奏会的邀约……	0	
			
scene21010	互动情景·光馨恒约	0	
scene21010_des	她急不可待地向你奔跑而来，期待与你共同捧起象征幸福与爱意的花束。	0	
			
scene21011	互动情景·蜜海	0	
scene21011_des	为了给安定的甜蜜增加一些刺激，她承包了游艇，准备了浪漫的度假流程……	0	
			
scene21012	互动情景·澈心	0	
scene21012_des	她满心欢喜地为沐浴做准备，期待的心情随着她轻快的哼歌声传递过来。	0	
			
scene21013	互动情景·执欲恒约	0	
scene21013_des	她所期望的只属于二人的仪式，是将自己全部交付，舍弃一切身份，只以自己的名义。	0	
			
scene21014	互动情景·绘时恒约	0	
scene21014_des	堆满宝藏的最终关卡，是她精心设计的游戏结局，经历无数次孤独的胜利后，她终于等来了一同迎接美满结局的挚爱之人。	0	
			
series1	乐透卡	0	2.7妮塔活动
series1_use	道具	0	2.7妮塔活动
series1_des	团建活动中推出的特别奖券，收集数量最多的员工将赢得幸运大奖。	0	2.7妮塔活动
series2	紫金葫芦	0	2.7妮塔活动
series2_use	道具	0	2.7妮塔活动
series2_des	通体紫色并泛着微微金光的奇特葫芦，其造型似乎出自朔州工艺，当地人或许熟知与它相关的传说。	0	2.7妮塔活动
series3	几枚铜钱	0	2.7妮塔活动
series3_use	道具	0	2.7妮塔活动
series3_des	“祥符通宝锁红鸾，合卺酒暖合欢帐“。朔州有赠予新人铜钱辟邪的习俗。古朴的铜钱承载着亲友对新人平安富贵的美好祝愿。	0	2.7妮塔活动
series4	三个物流箱	0	2.7妮塔活动
series4_use	道具	0	2.7妮塔活动
series4_des	印有“新恒提罗物流”的三个纸箱，边角有从飞艇上掉落的破损痕迹，不禁让人回想起那个迎接各地来客的繁华空港码头。	0	2.7妮塔活动
series5	《极夜行动》设定集	0	2.7妮塔活动
series5_use	道具	0	2.7妮塔活动
series5_des	电影《极夜行动》热映后隆重推出的官方设定集，收录了完整剧本、精选剧照以及新恒提罗电影界的权威评论。其中一位评论家这样写道：“《极夜行动》最具美感的瞬间，无疑是片中第一场雨夜戏。”	0	2.7妮塔活动
series6	茶话会邀请函	0	2.7妮塔活动
series6_use	道具	0	2.7妮塔活动
series6_des	思念分析员的心情，如同红茶般微苦却回味悠长。不知道分析员能不能抽出点时间，参加我精心准备的茶话会呢？经典的阿尔斯特风格茶会需要配备名贵茶具与手工点心，费用不菲。不过没关系~我会把账单寄回阴极科技，让家里人报销的。	0	2.7妮塔活动
			
2024tana01	里芙的爱意礼盒	0	
2024tana01_des	拆开里芙的礼物，是一个雪景水晶球。微缩景观内，银发少女与你堆起了雪人。轻轻一摇，雪花飘扬。	0	
2024tana02	芬妮的爱意礼盒	0	
2024tana02_des	拆开芬妮的礼物，是一款定制通讯器。只需点亮屏幕，就能看到壁纸上的唯一可通讯的对象，对你笑得正灿烂。	0	
2024tana03	安卡希雅的爱意礼盒	0	
2024tana03_des	拆开安卡希雅的礼物，是粘土人小安卡。少女按照你喜欢的旗袍形象亲手制作，后续集齐全套可解锁隐藏款。	0	
2024tana04	芙提雅的爱意礼盒	0	
2024tana04_des	拆开芙提雅的礼物，是一套“黑科技”保暖内衣。小老师不仅拥有绝望的温度，还希望带给你最贴心的暖意。	0	
2024tana05	琴诺/莫尔索的爱意礼盒	0	
